,id,alias,name,description,subscriptionCount,subscribed,notificationType,read,createdAt,updatedAt,canPost,ignorePost,invisible,isSchool,userSchool,fullyAnonymous,canUseNickname,canUseSchool,postThumbnail,shouldCategorized,shouldPostCategorized,hasPostCategories,titlePlaceholder,postTitlePlaceholder,ipCountryCondition,subcategories,topics,nsfw,mediaThreshold,limitCountries,limitStage,availableLayouts,heroImage,logo,postCount,favorite,isPersonaPage,isFeaturedPage,enablePrivateMessage,restrictIdentityOnComment,enableSelectedPosts,displaySelectedPostsTab,allowModManageSelectedPosts,displayGroupChatEntry,enableHintedValidations,enableEditedHistory
479,65c97d05-4696-4c49-8906-acb6398ba317,clubhouse,Clubhouse,語音社交平台 Clubhouse 專屬討論交流板，你都聽或是開哪些房間？快來分享！,9493,False,,False,2021-02-04T14:19:25.224Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/1fe4b1bc-8c76-4d3f-b4b2-b73619c232c0/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/25601f75-4825-453b-93ce-086a8480a3ea/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 2},False,False,False,False,False,False,False,False,False,False,True
85,e6070620-592a-405c-9793-e9ff5b41795a,ltu,嶺東科大,嶺東科大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,9486,False,,False,2016-05-22T14:15:15.862Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/77c0c4ab-e947-4ccd-92f0-6e99ea1d3b5f/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/b83744ac-47f6-4f2c-bf1f-d8c930f7e834/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 178},False,False,False,True,False,False,False,False,False,False,True
558,8727fa9a-e5d7-414c-a235-614b4d2a8f32,voice_actor,聲優,"本板為聲優板，歡迎討論主旨為一切與聲優或是配音員有關之事物與話題。
歡迎幫聲優慶生，分享你喜歡的聲優資訊與角色書單。
發文前請記得詳閱板規呦！",9458,False,,False,2022-01-21T05:30:35.777Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,True,,,{},[],[],False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/77489767-4714-4d53-90e7-c8fcbbd33c89/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/5fada775-80df-4e72-a441-a5d42ff4ecd9/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 3},False,False,False,False,False,False,False,False,False,False,True
509,879d66df-5755-4d88-92c9-656893243067,gfriend,GFRIEND,"歡迎進入DCARD GFRIEND板🤍💙💜
GFRIEND、VIVIZ、成員們都可以討論",9424,False,,False,2021-07-08T05:43:33.946Z,2022-11-19T14:00:39.677Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,True,,,{},[],"['GFRIEND', 'VIVIZ', 'Sowon', 'Yerin', 'Eunha', 'Yuju', 'SinB', 'Umji']",False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/58f8d0ea-fe55-46e2-91c1-3afcc0e92823/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/e5b3c5ae-fd5e-47e8-8c90-7c19f4be9d57/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 101},False,False,False,True,False,True,True,True,False,False,True
75,7a5177df-fa34-4add-b562-68ab93c6f9fa,stu,樹德科技大學,樹德科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,9385,False,,False,2016-05-22T04:15:15.849Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/6e9976fa-e649-423a-8b3a-033bd809a7a2/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/0c132aa1-46b0-449c-bd1c-db47dba22ec2/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 375},False,False,False,True,False,False,False,False,False,False,True
27,5e7919b5-805c-41c7-ad27-332105f9c614,yzu,元智大學,元智大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,9243,False,,False,2016-05-20T03:15:15.780Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/0f91df24-f7c0-4c92-8b83-8d962e4090e3/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/8a7ee551-2866-4719-8444-ae7bd322c9fd/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 317},False,False,False,True,False,False,False,False,False,False,True
50,ded4b0a1-cdf3-446f-ba57-0b1a29f30132,csmu,中山醫學大學,中山醫學大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,9192,False,,False,2016-05-21T03:15:15.814Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/1461e8ea-aaa0-43e9-889c-abfac2d9ff8e/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/065a0cbb-6446-4b8f-80b8-0b788e72ea74/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 153},False,False,False,True,False,False,False,False,False,False,True
68,7bb92698-8095-43c0-9702-41fd32a892b8,nkuht,高雄餐旅大學,高雄餐旅大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,9086,False,,False,2016-05-21T21:15:15.839Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/bf0ff419-8c1a-492f-9a5c-9ea53218b2a4/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/2271d055-674f-49d8-b8d7-fa59214e75d8/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 415},False,False,False,True,False,False,False,False,False,False,True
398,8e09d062-401c-4d91-a700-d4d93cd134e1,I_I_IX,消防,臨火無懼，一生懸命,9075,False,,False,2020-04-20T05:56:57.620Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,發文選擇適合分類，大家才好找文喔～,"{'exclude': [], 'include': []}",[],"['疑難雜症', '一起閒聊', '三大義消', '職場生活', '各種考試', '重要公告', '其他東東']",False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/af9911f6-3ec9-41bf-a7b1-866a1f535ed6/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/75671d6c-2e1a-4a2a-860c-87ba7763b13d/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 28},False,False,False,True,False,True,False,True,False,False,True
533,c7530a83-383a-45b4-9e8a-83250988b8e4,social_work,社會工作,"發文前請先瀏覽置頂文章🔝
歡迎各位社工、社工系學生、對社會工作議題有興趣者到板上交流呦～",9065,False,,False,2021-09-29T05:21:17.197Z,2022-12-06T05:16:34.108Z,True,False,False,False,,False,True,True,{'size': 'small'},False,False,True,,可以參考板規選擇發文標題呦！,{},[],"['請益', '心情', '心得', '討論', '情報', '問卷', '公告']",False,{},[],0,"['classic', 'image', 'video', 'link']",,"{'url': 'https://megapx-assets.dcard.tw/images/db4b260c-401e-4c59-9b67-a3cb2c4b2361/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 34},False,False,False,True,False,False,False,False,False,False,True
69,d1eeb00d-a3ab-410a-b495-7a0c3fd99fee,cmu,中國醫藥大學,中國醫藥大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,9064,False,,False,2016-05-21T22:15:15.841Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/71fad17f-3d5d-49b9-86d1-c640d9dc92a8/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/19a6afcc-b3d4-4fb6-8125-8472e859f8b4/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 139},False,False,False,True,False,False,False,False,False,False,True
478,57baf81e-59da-465a-88b6-fe6d43f01c2a,nycu,陽明交通大學,陽明交通大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,9045,False,,False,2021-02-02T07:28:46.097Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,{},[],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/5a11262a-5142-42d3-ad9d-20a338a810a0/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/67b4ff31-1c22-41f3-a622-b3d9aef35f01/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 113},False,False,False,True,False,False,False,False,False,False,True
70,97816f4d-615e-4e42-aed2-4c14cde57497,cjcu,長榮大學,長榮大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,8952,False,,False,2016-05-21T23:15:15.842Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/af7f9a0e-53f8-4a70-8ba0-0a11e0dc410e/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/6a9f7f6f-e379-4fd8-b319-3dddc50c43dc/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 223},False,False,False,True,False,False,False,False,False,False,True
79,6997411c-63de-459b-be62-feb8116f4cde,must,明新科技大學,明新科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,8925,False,,False,2016-05-22T08:15:15.855Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/8a5ac832-f32b-4152-ae0f-69b5845b0569/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/365bbd02-f689-4f77-b499-c81706a9257e/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 143},False,False,False,True,False,False,False,False,False,False,True
98,f022828e-790a-4ea4-8b15-92639fcdb804,lhu,龍華科技大學,龍華科技大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,8857,False,,False,2016-06-20T03:02:48.846Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/4e4cd591-6753-4f12-a65a-b38f388710b2/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/57ee8fcc-6003-4983-b7c8-77e96edfb47d/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 142},False,False,False,True,False,False,False,False,False,False,True
489,09514be5-22d6-4946-b35f-e015678e9b5e,cookie_run_kingdom,薑餅人王國,"發文前記得先看過板規 確認無違規事項 不然版主我會很困擾的😅😅
本板為《薑餅人王國》板，討論主旨為與《薑餅人王國》有關之事物與話題，大家可以多多交流喔！",8813,False,,False,2021-05-28T06:23:47.015Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,記得看過板規 確認沒違規再發文喔！不然板主會很困擾der,{},[],"['請教', '找公會', '其他', '資訊', '找好友', '王國佈置', '公告', '微抱怨', '曬卡', '閒聊集中串', '勿戰', '組隊', '餅乾', '公會', '薑餅人', '遊戲', '抽卡', '配置', '新手', '徵人']",False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/db584765-d885-401f-8800-fb8c09e451d5/full.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/ce9429c0-fcde-4f5e-9da9-59bb1e0aa25d/full.jpeg', 'type': 'image/png', 'width': 200, 'height': 200}",{'last30Days': 79},False,False,False,True,False,False,False,False,False,False,True
245,dbf7bcf4-91be-4c9c-b8f1-b67c70cb9559,nogizaka46,坂道 46,歡迎蒞臨坂道 46 板，只要跟坂道有關的資訊，都可以在本板發文討論喔～發文時請詳閱本板全部板規。,8713,False,,False,2020-02-04T07:31:33.573Z,2022-08-16T03:53:09.054Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,發文時請選取右上角的標題分類(選取後毋需再重複打上標題分類)，並詳閱板規內之發文相關規定。,"{'exclude': [], 'include': []}",[],"['閒聊', '分享', '情報', '詢問', '公告', '宣傳', 'repo', '新聞', 'sns', '乃木坂46', '日向坂46', '櫻坂46', '欅坂46']",False,{},[],0,"['classic', 'link', 'image', 'video']","{'url': 'https://megapx-assets.dcard.tw/images/523ec164-94bc-4d21-a188-19792d929c3e/full.jpeg', 'type': 'image/jpeg', 'width': 1174, 'height': 391}","{'url': 'https://megapx-assets.dcard.tw/images/1ff70f64-f09e-4fd1-a017-0d9df5c8c60a/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 26},False,False,False,False,False,True,True,True,False,False,True
576,a4db4433-758a-4a12-8013-ff7568536736,straykids,Stray Kids,"歡迎來到Stray Kids王國
在這裡不管什麼樣的菜單都提供 麻辣清爽療傷還是Love song都任君挑選
不要錯過迷路王國 快從後門悄悄進來吧～",8648,False,,False,2022-04-19T08:22:34.307Z,2022-09-23T18:36:26.834Z,True,False,False,False,,False,True,True,{'size': 'small'},False,True,True,,,{},[],"['分享', '詢問', '資源討論', '回歸', '應援', '表白', '舞台', '公告', 'StrayKids', '韓團', 'KPOP']",False,{},[],0,"['classic', 'image', 'video', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/41bbb83e-3bad-4700-ae53-8f4c44594d9e/full.jpeg', 'type': 'image/jpeg', 'width': 1384, 'height': 461}","{'url': 'https://megapx-assets.dcard.tw/images/04c7117c-cdea-45f8-ba06-0d83da1dd69b/full.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 117},False,False,False,True,False,False,False,False,False,False,True
52,2876676a-6230-42d7-b543-94da1c79d8dd,kuas,高應大,高應大板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,8642,False,,False,2016-05-21T05:15:15.817Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/149d27e0-cf4e-44a8-944a-b3aab22789fb/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/fbbf3eeb-2bd1-4496-acad-07cf4ca0f0ab/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 14},False,False,False,True,False,False,False,False,False,False,True
78,abbbf09a-dd93-4975-8925-f09cc0beaf40,kmu,高雄醫學大學,高雄醫學大學板，一個能讓你暢所欲言的地方。在這裡，卡友們可以盡情討論校園裡的大小事，舉凡課程資訊、教授教學評價，又或是學校活動，只要是你想要知道的資訊，都能在校板中迅速獲得解答！,8593,False,,False,2016-05-22T07:15:15.853Z,2022-08-16T03:53:09.054Z,False,False,False,True,0.0,False,True,False,{'size': 'small'},False,False,False,,,"{'exclude': [], 'include': []}",['課程評價'],[],False,{},[],0,"['classic', 'link']","{'url': 'https://megapx-assets.dcard.tw/images/1905b588-1ed1-4c6e-9b35-4d1dcaf21910/orig.jpeg', 'type': 'image/jpeg', 'width': 1800, 'height': 600}","{'url': 'https://megapx-assets.dcard.tw/images/9ef30b06-e936-4a28-8b93-d7d033c5919d/orig.jpeg', 'type': 'image/jpeg', 'width': 200, 'height': 200}",{'last30Days': 94},False,False,False,True,False,False,False,False,False,False,True
